particle_size,std_after_125_1_1_00,std_after_125_1_1_01,std_after_125_1_1_02,std_after_125_1_2_00,std_after_125_1_2_01,std_after_125_1_2_02,std_before_125_1_1_00,std_before_125_1_1_01,std_before_125_1_1_02,std_before_125_1_2_00,std_before_125_1_2_01,std_before_125_1_2_02,std_after_125_4_1_00,std_after_125_4_1_01,std_after_125_4_1_02,std_after_125_4_2_00,std_after_125_4_2_01,std_after_125_4_2_02,std_before_125_4_1_00,std_before_125_4_1_01,std_before_125_4_1_02,std_before_125_4_2_00,std_before_125_4_2_01,std_before_125_4_2_02,std_after_125_5_1_00,std_after_125_5_1_01,std_after_125_5_1_02,std_after_125_5_2_00,std_after_125_5_2_01,std_after_125_5_2_02,std_before_125_5_1_00,std_before_125_5_1_01,std_before_125_5_1_02
141.5,1053431,621005,2737247,1263079,964307,1198901,119037,391877,20163,24419,27157,7597,874559,482176,1368158,608350,2143008,1919485,1000383,448225,1022863,791070,1193628,848889,1804742,532145,391897,1486060,1645849,440605,2435721,858988,426202
142.5,1270265,541439,2797481,1159451,1060972,1121691,116961,373822,16503,20492,17488,7058,877075,486204,1352697,653961,2105729,2001226,1026156,434911,1012335,771963,945691,859839,1920313,526390,355159,1443518,1641344,435857,2266149,814015,420353
143.5,1489132,467052,2785984,1058532,1151869,1035495,116133,349201,13512,16891,11010,6659,882755,497873,1338555,703291,2049071,2050924,1045976,424201,998278,752363,729531,867132,2024755,523298,325866,1394974,1617308,433339,2039595,767770,418162
144.5,1687640,398974,2698424,962071,1232956,942832,116467,319047,11069,13656,6787,6385,891240,517697,1325973,755785,1975665,2065187,1058527,416098,979511,732499,549391,870419,2108347,522828,303171,1342150,1573926,432876,1779117,721099,419406
145.5,1839082,337897,2537950,871350,1300432,846532,117890,284803,9073,10815,4103,6225,902187,546436,1315107,810754,1888608,2043116,1062829,410605,955009,712578,405143,869353,2160659,524964,286366,1286755,1512504,434310,1507824,674806,423877
146.5,1917390,284100,2315208,787212,1351068,749500,120340,248175,7443,8381,2436,6172,915262,585109,1306030,867388,1791229,1986404,1058328,407724,923999,692788,293611,863600,2171839,529709,274892,1230392,1435351,437497,1245385,629612,431370
147.5,1903713,237504,2046939,710112,1382476,654494,123753,210956,6111,6351,1423,6225,930141,634993,1298738,924772,1686860,1899076,1044948,407460,886066,673297,209942,852856,2134260,537082,268346,1174491,1345543,442300,1005985,586134,441677
148.5,1792579,197748,1753437,640178,1393283,563922,128058,174835,5020,4702,819,6386,946509,697604,1293150,981914,1578654,1786941,1023090,409819,841233,654252,148752,836873,2044202,547117,266472,1120268,1246633,448584,797834,544869,454573
149.5,1595095,164279,1455460,577282,1383201,479705,133171,141234,4128,3400,465,6661,964059,774644,1289115,1037782,1469448,1656863,993580,414812,789993,635785,104918,815491,1903137,559852,269162,1068708,1142323,456209,623867,506193,469806
150.5,1337327,136429,1171337,521107,1352979,403199,138983,111197,3395,2401,261,7060,982492,867902,1286421,1091342,1361667,1515992,957584,422446,733305,618003,74017,788675,1718184,575328,276443,1020563,1036170,465029,483105,470365,487086
151.5,1053978,113484,914899,471207,1304266,335189,145357,85340,2795,1656,145,7600,1001517,979079,1284803,1141595,1257288,1371076,916492,432724,672523,600995,52482,756543,1501438,593579,288469,976370,931344,474888,372145,437537,506083
152.5,779611,94737,694544,427056,1239416,275929,152115,63869,2301,1116,79,8299,1020852,1109516,1283945,1187614,1157830,1227951,871787,445640,609286,584826,37583,719401,1268227,614621,305506,936472,830463,485610,286455,407767,526421
153.5,540767,79527,513412,388091,1161264,225237,159038,46641,1894,734,43,9183,1040219,1259806,1283492,1228575,1064387,1091232,824934,461165,545363,569538,27311,677755,1034675,638447,327911,901048,735514,497005,221296,381042,547679
154.5,351723,67257,370382,353741,1072908,182590,165860,33263,1560,473,23,10284,1059347,1429291,1283056,1263773,977665,964219,777281,479242,482502,555141,20231,632308,815196,665007,356097,870136,647845,508862,172300,357285,569403
155.5,214669,57410,261448,323447,977508,147246,172274,23191,1284,298,13,11638,1077964,1615455,1282225,1292641,898049,848960,729987,499774,422276,541621,15341,583947,620562,694202,390488,843667,568220,520948,135731,336380,591108
156.5,123137,49542,181116,296682,878133,118340,177940,15828,1056,184,7,13289,1095795,1813299,1280566,1314748,825655,746426,683986,522607,365974,528926,11954,533694,456956,725859,431448,821477,496907,533011,108564,318182,612306
157.5,66540,43289,123532,272954,777641,94967,182494,10590,868,111,4,15283,1112559,2014809,1277636,1329798,760397,656743,639967,547519,314532,516973,9604,482656,326074,759724,479190,803333,433782,544781,88442,302527,632512
158.5,33981,38350,83249,251814,678596,76253,185576,6959,713,66,2,17672,1127963,2208723,1272990,1337617,702035,579430,598388,574208,268515,505643,7978,431953,226038,795437,533662,788934,378442,555974,73575,289245,651273
159.5,16466,34485,55641,232860,583218,61388,186849,4499,585,38,0,20509,1141696,2380806,1266188,1338147,650228,513615,559491,602275,228139,494777,6867,382650,152689,832525,594409,777929,330297,566296,62634,278165,668181
160.5,7606,31503,37027,215734,493351,49656,186030,2867,479,22,0,23843,1153431,2514852,1256805,1331424,604568,458220,523340,631220,193326,484182,6135,335688,100876,870387,660433,769910,288655,575453,54647,269119,682892
161.5,3369,29257,24633,200122,410445,40444,182921,1806,392,12,0,27717,1162818,2594486,1244438,1317573,564615,412088,489847,660434,163779,473632,5694,291839,65456,908289,730063,764417,252787,583153,48915,261945,695136
162.5,1439,27632,16451,185756,335549,33238,177432,1126,320,7,0,32158,1169487,2605663,1228724,1296793,529920,374086,458812,689205,139049,462868,5491,251664,41910,945370,800877,760937,221971,589121,44939,256489,704722
163.5,597,26544,11075,172410,269316,27618,169598,697,261,4,0,37170,1173052,2539453,1209340,1269351,500038,343159,429951,716722,118611,451611,5500,215511,26613,980648,869696,758900,195524,593104,42371,252605,711542
164.5,242,25933,7547,159899,212014,23246,159591,430,212,2,0,42729,1173118,2394480,1186028,1235582,474544,318361,402927,742102,101916,439572,5715,183522,16851,1013048,932706,757678,172819,594880,40977,250151,715558
165.5,97,25756,5227,148077,163554,19857,147709,264,172,1,0,48766,1169289,2178251,1158599,1195886,453039,298869,377375,764408,88436,426462,6152,155654,10699,1041439,985705,756592,153296,594271,40606,248989,716799
166.5,39,25991,3693,136836,123530,17240,134360,162,140,0,0,55169,1161189,1906797,1126948,1150728,435150,283982,352924,782698,77685,412016,6843,131723,6851,1064680,1024490,754917,136461,591144,41171,248985,715344
167.5,15,26625,2673,126101,91276,15236,120031,100,113,0,0,61769,1148470,1602461,1091068,1100646,420531,273107,329227,796061,69242,396011,7847,111438,4450,1081680,1045343,751899,121888,585421,42634,249999,711305
168.5,6,27660,1988,115830,65940,13721,105246,62,91,0,0,68349,1130843,1290234,1051058,1046243,408865,265750,305974,803672,62754,378286,9245,94444,2949,1091461,1045533,746777,109212,577079,45001,251892,704817
169.5,3,29105,1525,106005,46553,12603,90527,39,73,0,0,74642,1108092,993562,1007131,988197,399851,261491,282921,804843,57937,358766,11152,80358,2004,1093229,1023762,738812,98126,566156,48302,254517,696016
170.5,1,30978,1209,96630,32112,11815,76353,24,59,0,0,80351,1080103,730738,959617,927243,393209,259971,259903,799071,54573,337481,13725,68798,1405,1086432,980436,727325,88369,552743,52596,257719,685033
171.5,0,33302,994,87723,21643,11308,63123,15,47,0,0,85163,1046878,512767,908957,864175,388665,260866,236850,786081,52510,314572,17163,59399,1020,1070810,917703,711737,79728,536985,57952,261336,671984
172.5,0,36099,848,79311,14259,11050,51138,10,38,0,0,88779,1008559,343071,855701,799819,385949,263873,213795,765855,51654,290298,21718,51833,771,1046431,839233,691617,72026,519075,64447,265196,656965
173.5,0,39393,754,71426,9190,11021,40591,7,30,0,0,90941,965431,218794,800486,735023,384787,268684,190874,738648,51973,265025,27698,45812,608,1013698,749767,666716,65118,499245,72153,269121,640052
174.5,0,43200,697,64095,5800,11214,31563,4,24,0,0,91460,917931,133025,744018,670625,384894,274975,168312,704979,53488,239205,35451,41095,503,973337,654532,637005,58888,477756,81125,272929,621301
175.5,0,47526,672,57341,3590,11631,24043,3,19,0,0,90240,866639,77146,687046,607432,385968,282384,146405,665618,56285,213346,45355,37480,437,926357,558627,602693,53243,454893,91384,276436,600760
176.5,0,52357,675,51177,2184,12284,17942,2,15,0,0,87292,812262,42715,630331,546194,387685,290506,125485,621536,60510,187972,57768,34813,400,873989,466500,564230,48110,430952,102907,279461,578470
177.5,0,57658,706,45606,1308,13194,13118,1,12,0,0,82741,755610,22612,574614,487574,389702,298886,105885,573862,66381,163588,72972,32975,385,817613,381585,522294,43432,406234,115612,281833,554486
178.5,0,63365,769,40619,774,14390,9400,1,9,0,0,76811,697564,11464,520586,432138,391651,307021,87902,523815,74189,140641,91086,31885,391,758673,306144,477752,39163,381032,129345,283395,528878
179.5,0,69376,871,36199,454,15912,6602,0,7,0,0,69809,639036,5579,468861,380328,393150,314373,71768,472636,84306,119486,111961,31496,418,698597,241293,431607,35269,355629,143877,284010,501751
180.5,0,75552,1022,32319,265,17807,4547,0,6,0,0,62095,580932,2613,419956,332467,393805,320394,57623,421528,97186,100375,135084,31796,470,638723,187169,384937,31722,330289,158903,283569,473249
181.5,0,81713,1241,28947,154,20130,3072,0,5,0,0,54044,524108,1181,374272,288747,393230,324553,45510,371593,113355,83443,159501,32802,554,580239,143175,338817,28498,305254,174053,281989,443566
182.5,0,87644,1555,26044,90,22945,2037,0,4,0,0,46018,469338,517,332092,249242,391059,326373,35378,323789,133392,68720,183802,34571,684,524141,108240,294256,25580,280739,188908,279222,412946
183.5,0,93102,2003,23574,53,26319,1326,0,3,0,0,38330,417283,220,293580,213917,386967,325475,27095,278895,157880,56139,206195,37191,882,471210,81059,252131,22949,256931,203028,275257,381684
184.5,0,97827,2644,21497,32,30322,848,0,2,0,0,31231,368473,91,258787,182641,380690,321607,20471,237493,187336,45562,224679,40794,1181,422008,60279,213148,20588,233991,215978,270113,350117
185.5,0,101561,3562,19777,19,35022,533,0,2,0,0,24894,323295,37,227667,155208,372045,314676,15284,199967,222096,36801,237312,45553,1638,376889,44624,177806,18482,212050,227361,263844,318616
186.5,0,104068,4878,18383,12,40476,330,0,1,0,0,19412,281993,15,200092,131358,360948,304756,11299,166514,262171,29641,242529,51690,2340,336018,32971,146398,16613,191211,236847,256535,287566
187.5,0,105155,6760,17285,8,46728,201,0,1,0,0,14812,244672,6,175870,110790,347422,292091,8290,137159,307062,23855,239443,59471,3429,299408,24375,119019,14967,171553,244196,248291,257353
188.5,0,104694,9440,16461,5,53796,121,0,0,0,0,11062,211320,2,154764,93185,331606,277068,6053,111788,355589,19227,228049,69205,5125,266943,18078,95589,13525,153129,249272,239240,228341
189.5,0,102632,13220,15893,4,61666,71,0,0,0,0,8087,181819,0,136513,78217,313746,260188,4412,90177,405738,15557,209271,81232,7776,238418,13485,75888,12273,135973,252047,229523,200856
190.5,0,99005,18483,15571,3,70278,42,0,0,0,0,5790,155973,0,120842,65567,294184,242019,3220,72023,454623,12665,184839,95893,11908,213569,10140,59600,11193,120098,252595,219285,175169
191.5,0,93938,25682,15492,2,79526,24,0,0,0,0,4061,133524,0,107477,54934,273334,223149,2361,56974,498590,10400,156996,113493,18309,192093,7705,46344,10272,105499,251084,208676,151488
192.5,0,87632,35304,15659,2,89246,14,0,0,0,0,2791,114181,0,96156,46035,251661,204143,1745,44658,533531,8635,128134,134233,28114,173678,5929,35715,9496,92159,247749,197842,129948
193.5,1,80352,47803,16084,1,99221,8,0,0,0,0,1881,97632,0,86636,38617,229643,185509,1305,34698,555406,7265,100425,158128,42888,158015,4630,27307,8851,80044,242875,186917,110610
194.5,3,72406,63486,16791,1,109181,4,0,0,0,0,1243,83561,0,78693,32451,207749,167667,992,26736,560898,6208,75542,184905,64665,144809,3675,20739,8327,69113,236773,176030,93471
195.5,6,64112,82363,17810,1,118815,2,0,0,0,0,807,71665,0,72131,27337,186407,150941,768,20440,548093,5398,54514,213897,95895,133789,2971,15667,7916,59313,229758,165290,78465
196.5,12,55781,103985,19187,1,127790,1,0,0,0,0,514,61655,0,66779,23104,165986,135556,609,15513,517000,4785,37727,243962,139200,124713,2449,11787,7610,50586,222136,154796,65478
197.5,27,47693,127303,20980,1,135765,0,0,0,0,0,322,53267,0,62490,19603,146783,121643,495,11693,469738,4331,25031,273448,196899,117369,2061,8846,7404,42867,214186,144627,54360
198.5,58,40077,150634,23263,1,142418,0,0,0,0,0,198,46264,0,59141,16709,129011,109257,414,8759,410312,4008,15918,300248,270237,111577,1772,6633,7296,36087,206155,134850,44938
199.5,127,33106,171764,26130,2,147470,0,0,0,0,0,120,40437,0,56633,14316,112807,98386,358,6523,343978,3795,9701,321973,358424,107184,1558,4976,7286,30174,198254,125514,37026
200.5,270,26891,188244,29693,2,150703,0,0,0,0,0,72,35605,0,54887,12337,98232,88976,321,4833,276357,3679,5665,336233,457679,104070,1402,3742,7376,25056,190653,116655,30437
201.5,562,21485,197830,34084,3,151981,0,0,0,0,0,42,31611,0,53839,10698,85285,80941,298,3565,212520,3654,3169,341017,560684,102135,1290,2825,7573,20659,183487,108297,24989
202.5,1140,16891,198978,39459,5,151257,0,0,0,0,0,24,28323,0,53443,9339,73911,74179,287,2619,156274,3716,1698,335082,656841,101307,1216,2146,7885,16910,176858,100454,20512
203.5,2243,13074,191238,45990,8,148576,0,0,0,0,0,14,25632,0,53668,8211,64022,68583,289,1918,109798,3868,872,318263,733663,101533,1171,1642,8326,13740,170836,93127,16853
